BOM ID,Inventory ID,Revision Descr.,Revision,Status,Notes,Type,Item ID,Qty Required,UOM,ACTIVITIES,Production Line,CLASS,Production Line.1,CLASS.1,Pax,Machine,Time (min)
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Labor,L01 PACKING/PALLETIZ,0.0625,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.0625
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.0625
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.24582,MIN,L01 MIXING,L01 VOH,VOH,L01,VOH,1,1,0.2458
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.33332,MIN,L01 MILLING,L01 VOH,VOH,L01,FOH,1,1,0.3333
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.37498,MIN,L01 TINTING,L01 VOH,VOH,L01,DL,1,1,0.375
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.125,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.125
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.0625,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.0625
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,DL,1,1,0.0625
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.24582,MIN,L01 MIXING,L01 FOH,FOH,L01,VOH,1,1,0.2458
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.33332,MIN,L01 MILLING,L01 FOH,FOH,L01,FOH,1,1,0.3333
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.37498,MIN,L01 TINTING,L01 FOH,FOH,L01,BM,1,1,0.375
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.125,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.125
1PSO9229,1PSO9229,PEARL GLAZE GLOSS SAFETY ORANGE 4L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.0625,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.0625
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Labor,L01 LABELING/CODING,0.0549999945000006,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.055
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Labor,L01 MIXING,0.0614400062914566,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.0614
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Labor,L01 MILLING,0.0416500066640011,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,FOH,1,1,0.0417
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Labor,L01 TINTING,0.0468600047984645,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.0469
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Labor,L01 FILLING,0.08,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.08
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Labor,L01 PACKING/PALLETIZ,0.0239999980800002,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.024
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.055
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.06144,MIN,L01 MIXING,L01 VOH,VOH,L01,VOH,1,1,0.0614
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08331,MIN,L01 MILLING,L01 VOH,VOH,L01,FOH,1,1,0.0833
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.09372,MIN,L01 TINTING,L01 VOH,VOH,L01,DL,1,1,0.0937
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.08,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.08
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.024,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.024
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,DL,1,1,0.055
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.06144,MIN,L01 MIXING,L01 FOH,FOH,L01,VOH,1,1,0.0614
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08331,MIN,L01 MILLING,L01 FOH,FOH,L01,FOH,1,1,0.0833
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.09372,MIN,L01 TINTING,L01 FOH,FOH,L01,BM,1,1,0.0937
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.08,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.08
1PSO9233,1PSO9233,PEARL GLAZE GLOSS SAFETY ORANGE 1L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.024,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.024
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Labor,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.0625
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Labor,L01 FILLING,0.125,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.125
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Labor,L01 PACKING/PALLETIZ,0.0620000086800012,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.062
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.0625
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 FILLING,0.125,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.125
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 PACKING/PALLETIZ,0.062,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.062
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,BM,1,1,0.0625
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 FILLING,0.125,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.125
1PSR9229,1PSR9229,PEARL GLAZE GLOSS SAFETY RED 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 PACKING/PALLETIZ,0.062,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.062
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Labor,L01 LABELING/CODING,0.0549999945000006,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.055
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Labor,L01 MIXING,0.0562499929687509,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.0562
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Labor,L01 MILLING,0.041670000266688,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,FOH,1,1,0.0417
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Labor,L01 TINTING,0.0468799956495364,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.0469
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Labor,L01 FILLING,0.08,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.08
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Labor,L01 PACKING/PALLETIZ,0.0239999980800002,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.024
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.055
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.05625,MIN,L01 MIXING,L01 VOH,VOH,L01,VOH,1,1,0.0563
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08333,MIN,L01 MILLING,L01 VOH,VOH,L01,FOH,1,1,0.0833
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.09375,MIN,L01 TINTING,L01 VOH,VOH,L01,DL,1,1,0.0938
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.08,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.08
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.024,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.024
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,DL,1,1,0.055
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.05625,MIN,L01 MIXING,L01 FOH,FOH,L01,VOH,1,1,0.0563
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08333,MIN,L01 MILLING,L01 FOH,FOH,L01,FOH,1,1,0.0833
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.09375,MIN,L01 TINTING,L01 FOH,FOH,L01,BM,1,1,0.0938
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.08,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.08
1PSR9233,1PSR9233,PEARL GLAZE GLOSS SAFETY RED 1L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.024,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.024
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Labor,L01 LABELING/CODING,0.582998594973386,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.583
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Labor,L01 FILLING,0.625,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.625
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Labor,L01 PACKING/PALLETIZ,0.625,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.625
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 LABELING/CODING,0.583,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.583
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 FILLING,0.625,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.625
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 PACKING/PALLETIZ,0.625,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.625
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 LABELING/CODING,0.583,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,BM,1,1,0.583
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 FILLING,0.625,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.625
1PSY9229,1PSY9229,PEARL GLAZE GLOSS SAFETY YELLOW 4L,03,A,CRN RD25-CR035 (FOR REVIEW),Overhead,L01 PACKING/PALLETIZ,0.625,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.625
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Labor,L01 LABELING/CODING,0.0549999945000006,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.055
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Labor,L01 MIXING,0.0614599818693053,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.0615
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Labor,L01 MILLING,0.041670000266688,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,FOH,1,1,0.0417
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Labor,L01 TINTING,0.0468799956495364,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.0469
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Labor,L01 FILLING,0.08,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.08
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Labor,L01 PACKING/PALLETIZ,0.0239999980800002,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.024
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.055
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.06146,MIN,L01 MIXING,L01 VOH,VOH,L01,VOH,1,1,0.0615
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08334,MIN,L01 MILLING,L01 VOH,VOH,L01,FOH,1,1,0.0833
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.09376,MIN,L01 TINTING,L01 VOH,VOH,L01,DL,1,1,0.0938
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.08,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.08
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.024,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.024
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,DL,1,1,0.055
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.06146,MIN,L01 MIXING,L01 FOH,FOH,L01,VOH,1,1,0.0615
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08334,MIN,L01 MILLING,L01 FOH,FOH,L01,FOH,1,1,0.0833
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.09376,MIN,L01 TINTING,L01 FOH,FOH,L01,BM,1,1,0.0938
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.08,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.08
1PSY9233,1PSY9233,PEARL GLAZE GLOSS SAFETY YELLOW 1L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.024,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.024
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Labor,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.0625
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Labor,L01 MIXING,0.245859722276858,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.2459
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Labor,L01 MILLING,0.166680001066752,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,FOH,1,1,0.1667
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Labor,L01 TINTING,0.125010000800064,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.125
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Labor,L01 FILLING,0.125,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.125
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Labor,L01 PACKING/PALLETIZ,0.0625,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.0625
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.0625
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.24586,MIN,L01 MIXING,L01 VOH,VOH,L01,VOH,1,1,0.2459
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.33337,MIN,L01 MILLING,L01 VOH,VOH,L01,FOH,1,1,0.3334
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.25002,MIN,L01 TINTING,L01 VOH,VOH,L01,DL,1,1,0.25
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.125,MIN,L01 FILLING,L01 VOH,VOH,L01,VOH,2,1,0.125
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.0625,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,FOH,2,0,0.0625
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.0625,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,DL,1,1,0.0625
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.24586,MIN,L01 MIXING,L01 FOH,FOH,L01,VOH,1,1,0.2459
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.33337,MIN,L01 MILLING,L01 FOH,FOH,L01,FOH,1,1,0.3334
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.25002,MIN,L01 TINTING,L01 FOH,FOH,L01,BM,1,1,0.25
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 FILLING,0.125,MIN,L01 FILLING,L01 FOH,FOH,L01,BM,2,1,0.125
1PUB9229,1PUB9229,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 4L,02,A,CRN RD23-CR055,Overhead,L01 PACKING/PALLETIZ,0.0625,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,PM,2,0,0.0625
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Labor,L01 LABELING/CODING,0.0549999945000006,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.055
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Labor,L01 MIXING,0.0614500113375271,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.0615
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Labor,L01 MILLING,0.041660001066496,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,FOH,1,1,0.0417
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Labor,L01 TINTING,0.0312400031989763,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.0312
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Labor,L01 FILLING,0.08,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,VOH,2,1,0.08
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Labor,L01 PACKING/PALLETIZ,0.0239999980800002,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,FOH,2,0,0.024
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Overhead,L01 LABELING/CODING,0.055,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,DL,1,1,0.055
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Overhead,L01 MIXING,0.06145,MIN,L01 MIXING,L01 VOH,VOH,L01,VOH,1,1,0.0614
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Overhead,L01 MILLING,0.08332,MIN,L01 MILLING,L01 VOH,VOH,L01,FOH,1,1,0.0833
1PUB9233,1PUB9233,PEARL GLAZE GLOSS ULTRAMARINE BLUE ET 501 1L,02,A,CRN RD23-CR055,Overhead,L01 TINTING,0.06249,MIN,L01 TINTING,L01 VOH,VOH,L01,DL,1,1,0.0625
